IND_ID,IND_CODE,IND_UUID,IND_PER_CODE,DIM_TIME,DIM_TIME_TYPE,DIM_GEO_CODE_M49,DIM_GEO_CODE_TYPE,DIM_PUBLISH_STATE_CODE,IND_NAME,GEO_NAME_SHORT,RATE_PER_100_N
A37BDD6WSH_DOMESTIC_WASTE_SAFELY_TREATED,WSH_DOMESTIC_WASTE_SAFELY_TREATED,A37BDD6,WSH_DOMESTIC_WASTE_SAFELY_TREATED,2020,YEAR,807,COUNTRY,PUBLISHED,Safely treated domestic wastewater flows,North Macedonia,9.12154
A37BDD6WSH_DOMESTIC_WASTE_SAFELY_TREATED,WSH_DOMESTIC_WASTE_SAFELY_TREATED,A37BDD6,WSH_DOMESTIC_WASTE_SAFELY_TREATED,2020,YEAR,818,COUNTRY,PUBLISHED,Safely treated domestic wastewater flows,Egypt,45.54527
A37BDD6WSH_DOMESTIC_WASTE_SAFELY_TREATED,WSH_DOMESTIC_WASTE_SAFELY_TREATED,A37BDD6,WSH_DOMESTIC_WASTE_SAFELY_TREATED,2020,YEAR,826,COUNTRY,PUBLISHED,Safely treated domestic wastewater flows,United Kingdom of Great Britain and Northern Ireland,98.80168
A37BDD6WSH_DOMESTIC_WASTE_SAFELY_TREATED,WSH_DOMESTIC_WASTE_SAFELY_TREATED,A37BDD6,WSH_DOMESTIC_WASTE_SAFELY_TREATED,2020,YEAR,830,COUNTRY,PUBLISHED,Safely treated domestic wastewater flows,Channel Islands,91.32912
A37BDD6WSH_DOMESTIC_WASTE_SAFELY_TREATED,WSH_DOMESTIC_WASTE_SAFELY_TREATED,A37BDD6,WSH_DOMESTIC_WASTE_SAFELY_TREATED,2020,YEAR,62,REGION,PUBLISHED,Safely treated domestic wastewater flows,Central and Southern Asia,25.46304
A37BDD6WSH_DOMESTIC_WASTE_SAFELY_TREATED,WSH_DOMESTIC_WASTE_SAFELY_TREATED,A37BDD6,WSH_DOMESTIC_WASTE_SAFELY_TREATED,2020,YEAR,64,COUNTRY,PUBLISHED,Safely treated domestic wastewater flows,Bhutan,40.99144
A37BDD6WSH_DOMESTIC_WASTE_SAFELY_TREATED,WSH_DOMESTIC_WASTE_SAFELY_TREATED,A37BDD6,WSH_DOMESTIC_WASTE_SAFELY_TREATED,2020,YEAR,68,COUNTRY,PUBLISHED,Safely treated domestic wastewater flows,Bolivia (Plurinational State of),58.29204
A37BDD6WSH_DOMESTIC_WASTE_SAFELY_TREATED,WSH_DOMESTIC_WASTE_SAFELY_TREATED,A37BDD6,WSH_DOMESTIC_WASTE_SAFELY_TREATED,2020,YEAR,70,COUNTRY,PUBLISHED,Safely treated domestic wastewater flows,Bosnia and Herzegovina,46.79664
A37BDD6WSH_DOMESTIC_WASTE_SAFELY_TREATED,WSH_DOMESTIC_WASTE_SAFELY_TREATED,A37BDD6,WSH_DOMESTIC_WASTE_SAFELY_TREATED,2020,YEAR,76,COUNTRY,PUBLISHED,Safely treated domestic wastewater flows,Brazil,33.02745
A37BDD6WSH_DOMESTIC_WASTE_SAFELY_TREATED,WSH_DOMESTIC_WASTE_SAFELY_TREATED,A37BDD6,WSH_DOMESTIC_WASTE_SAFELY_TREATED,2020,YEAR,100,COUNTRY,PUBLISHED,Safely treated domestic wastewater flows,Bulgaria,79.19239
A37BDD6WSH_DOMESTIC_WASTE_SAFELY_TREATED,WSH_DOMESTIC_WASTE_SAFELY_TREATED,A37BDD6,WSH_DOMESTIC_WASTE_SAFELY_TREATED,2020,YEAR,112,COUNTRY,PUBLISHED,Safely treated domestic wastewater flows,Belarus,56.47111
A37BDD6WSH_DOMESTIC_WASTE_SAFELY_TREATED,WSH_DOMESTIC_WASTE_SAFELY_TREATED,A37BDD6,WSH_DOMESTIC_WASTE_SAFELY_TREATED,2020,YEAR,124,COUNTRY,PUBLISHED,Safely treated domestic wastewater flows,Canada,77.06231
A37BDD6WSH_DOMESTIC_WASTE_SAFELY_TREATED,WSH_DOMESTIC_WASTE_SAFELY_TREATED,A37BDD6,WSH_DOMESTIC_WASTE_SAFELY_TREATED,2020,YEAR,140,COUNTRY,PUBLISHED,Safely treated domestic wastewater flows,Central African Republic,0.57208
A37BDD6WSH_DOMESTIC_WASTE_SAFELY_TREATED,WSH_DOMESTIC_WASTE_SAFELY_TREATED,A37BDD6,WSH_DOMESTIC_WASTE_SAFELY_TREATED,2020,YEAR,143,REGION,PUBLISHED,Safely treated domestic wastewater flows,Central Asia,31.9239
A37BDD6WSH_DOMESTIC_WASTE_SAFELY_TREATED,WSH_DOMESTIC_WASTE_SAFELY_TREATED,A37BDD6,WSH_DOMESTIC_WASTE_SAFELY_TREATED,2020,YEAR,145,REGION,PUBLISHED,Safely treated domestic wastewater flows,Western Asia,71.43557
A37BDD6WSH_DOMESTIC_WASTE_SAFELY_TREATED,WSH_DOMESTIC_WASTE_SAFELY_TREATED,A37BDD6,WSH_DOMESTIC_WASTE_SAFELY_TREATED,2020,YEAR,148,COUNTRY,PUBLISHED,Safely treated domestic wastewater flows,Chad,2.26226
A37BDD6WSH_DOMESTIC_WASTE_SAFELY_TREATED,WSH_DOMESTIC_WASTE_SAFELY_TREATED,A37BDD6,WSH_DOMESTIC_WASTE_SAFELY_TREATED,2020,YEAR,150,REGION,PUBLISHED,Safely treated domestic wastewater flows,Europe,76.48213
A37BDD6WSH_DOMESTIC_WASTE_SAFELY_TREATED,WSH_DOMESTIC_WASTE_SAFELY_TREATED,A37BDD6,WSH_DOMESTIC_WASTE_SAFELY_TREATED,2020,YEAR,152,COUNTRY,PUBLISHED,Safely treated domestic wastewater flows,Chile,90.53275
A37BDD6WSH_DOMESTIC_WASTE_SAFELY_TREATED,WSH_DOMESTIC_WASTE_SAFELY_TREATED,A37BDD6,WSH_DOMESTIC_WASTE_SAFELY_TREATED,2020,YEAR,156,COUNTRY,PUBLISHED,Safely treated domestic wastewater flows,China,64.77986
A37BDD6WSH_DOMESTIC_WASTE_SAFELY_TREATED,WSH_DOMESTIC_WASTE_SAFELY_TREATED,A37BDD6,WSH_DOMESTIC_WASTE_SAFELY_TREATED,2020,YEAR,170,COUNTRY,PUBLISHED,Safely treated domestic wastewater flows,Colombia,21.26281
A37BDD6WSH_DOMESTIC_WASTE_SAFELY_TREATED,WSH_DOMESTIC_WASTE_SAFELY_TREATED,A37BDD6,WSH_DOMESTIC_WASTE_SAFELY_TREATED,2020,YEAR,180,COUNTRY,PUBLISHED,Safely treated domestic wastewater flows,Democratic Republic of the Congo,12.26042
A37BDD6WSH_DOMESTIC_WASTE_SAFELY_TREATED,WSH_DOMESTIC_WASTE_SAFELY_TREATED,A37BDD6,WSH_DOMESTIC_WASTE_SAFELY_TREATED,2020,YEAR,188,COUNTRY,PUBLISHED,Safely treated domestic wastewater flows,Costa Rica,23.27405
A37BDD6WSH_DOMESTIC_WASTE_SAFELY_TREATED,WSH_DOMESTIC_WASTE_SAFELY_TREATED,A37BDD6,WSH_DOMESTIC_WASTE_SAFELY_TREATED,2020,YEAR,191,COUNTRY,PUBLISHED,Safely treated domestic wastewater flows,Croatia,60.32014
A37BDD6WSH_DOMESTIC_WASTE_SAFELY_TREATED,WSH_DOMESTIC_WASTE_SAFELY_TREATED,A37BDD6,WSH_DOMESTIC_WASTE_SAFELY_TREATED,2020,YEAR,192,COUNTRY,PUBLISHED,Safely treated domestic wastewater flows,Cuba,24.18225
A37BDD6WSH_DOMESTIC_WASTE_SAFELY_TREATED,WSH_DOMESTIC_WASTE_SAFELY_TREATED,A37BDD6,WSH_DOMESTIC_WASTE_SAFELY_TREATED,2020,YEAR,196,COUNTRY,PUBLISHED,Safely treated domestic wastewater flows,Cyprus,67.18718
A37BDD6WSH_DOMESTIC_WASTE_SAFELY_TREATED,WSH_DOMESTIC_WASTE_SAFELY_TREATED,A37BDD6,WSH_DOMESTIC_WASTE_SAFELY_TREATED,2020,YEAR,199,CLASSIFICATION,PUBLISHED,Safely treated domestic wastewater flows,Least developed countries,22.25117
A37BDD6WSH_DOMESTIC_WASTE_SAFELY_TREATED,WSH_DOMESTIC_WASTE_SAFELY_TREATED,A37BDD6,WSH_DOMESTIC_WASTE_SAFELY_TREATED,2020,YEAR,202,REGION,PUBLISHED,Safely treated domestic wastewater flows,Sub-Saharan Africa,27.59818
A37BDD6WSH_DOMESTIC_WASTE_SAFELY_TREATED,WSH_DOMESTIC_WASTE_SAFELY_TREATED,A37BDD6,WSH_DOMESTIC_WASTE_SAFELY_TREATED,2020,YEAR,203,COUNTRY,PUBLISHED,Safely treated domestic wastewater flows,Czechia,90.12544
A37BDD6WSH_DOMESTIC_WASTE_SAFELY_TREATED,WSH_DOMESTIC_WASTE_SAFELY_TREATED,A37BDD6,WSH_DOMESTIC_WASTE_SAFELY_TREATED,2020,YEAR,208,COUNTRY,PUBLISHED,Safely treated domestic wastewater flows,Denmark,95.94201
A37BDD6WSH_DOMESTIC_WASTE_SAFELY_TREATED,WSH_DOMESTIC_WASTE_SAFELY_TREATED,A37BDD6,WSH_DOMESTIC_WASTE_SAFELY_TREATED,2020,YEAR,218,COUNTRY,PUBLISHED,Safely treated domestic wastewater flows,Ecuador,31.11171
A37BDD6WSH_DOMESTIC_WASTE_SAFELY_TREATED,WSH_DOMESTIC_WASTE_SAFELY_TREATED,A37BDD6,WSH_DOMESTIC_WASTE_SAFELY_TREATED,2020,YEAR,222,COUNTRY,PUBLISHED,Safely treated domestic wastewater flows,El Salvador,12.94984
A37BDD6WSH_DOMESTIC_WASTE_SAFELY_TREATED,WSH_DOMESTIC_WASTE_SAFELY_TREATED,A37BDD6,WSH_DOMESTIC_WASTE_SAFELY_TREATED,2020,YEAR,233,COUNTRY,PUBLISHED,Safely treated domestic wastewater flows,Estonia,91.06382
A37BDD6WSH_DOMESTIC_WASTE_SAFELY_TREATED,WSH_DOMESTIC_WASTE_SAFELY_TREATED,A37BDD6,WSH_DOMESTIC_WASTE_SAFELY_TREATED,2020,YEAR,246,COUNTRY,PUBLISHED,Safely treated domestic wastewater flows,Finland,92.28329
A37BDD6WSH_DOMESTIC_WASTE_SAFELY_TREATED,WSH_DOMESTIC_WASTE_SAFELY_TREATED,A37BDD6,WSH_DOMESTIC_WASTE_SAFELY_TREATED,2020,YEAR,250,COUNTRY,PUBLISHED,Safely treated domestic wastewater flows,France,92.50121
A37BDD6WSH_DOMESTIC_WASTE_SAFELY_TREATED,WSH_DOMESTIC_WASTE_SAFELY_TREATED,A37BDD6,WSH_DOMESTIC_WASTE_SAFELY_TREATED,2020,YEAR,262,COUNTRY,PUBLISHED,Safely treated domestic wastewater flows,Djibouti,10.93394
A37BDD6WSH_DOMESTIC_WASTE_SAFELY_TREATED,WSH_DOMESTIC_WASTE_SAFELY_TREATED,A37BDD6,WSH_DOMESTIC_WASTE_SAFELY_TREATED,2020,YEAR,268,COUNTRY,PUBLISHED,Safely treated domestic wastewater flows,Georgia,45.9906
A37BDD6WSH_DOMESTIC_WASTE_SAFELY_TREATED,WSH_DOMESTIC_WASTE_SAFELY_TREATED,A37BDD6,WSH_DOMESTIC_WASTE_SAFELY_TREATED,2020,YEAR,270,COUNTRY,PUBLISHED,Safely treated domestic wastewater flows,Gambia,11.14898
A37BDD6WSH_DOMESTIC_WASTE_SAFELY_TREATED,WSH_DOMESTIC_WASTE_SAFELY_TREATED,A37BDD6,WSH_DOMESTIC_WASTE_SAFELY_TREATED,2020,YEAR,276,COUNTRY,PUBLISHED,Safely treated domestic wastewater flows,Germany,99.26206
A37BDD6WSH_DOMESTIC_WASTE_SAFELY_TREATED,WSH_DOMESTIC_WASTE_SAFELY_TREATED,A37BDD6,WSH_DOMESTIC_WASTE_SAFELY_TREATED,2020,YEAR,288,COUNTRY,PUBLISHED,Safely treated domestic wastewater flows,Ghana,12.12577
A37BDD6WSH_DOMESTIC_WASTE_SAFELY_TREATED,WSH_DOMESTIC_WASTE_SAFELY_TREATED,A37BDD6,WSH_DOMESTIC_WASTE_SAFELY_TREATED,2020,YEAR,296,COUNTRY,PUBLISHED,Safely treated domestic wastewater flows,Kiribati,30.7972
A37BDD6WSH_DOMESTIC_WASTE_SAFELY_TREATED,WSH_DOMESTIC_WASTE_SAFELY_TREATED,A37BDD6,WSH_DOMESTIC_WASTE_SAFELY_TREATED,2020,YEAR,300,COUNTRY,PUBLISHED,Safely treated domestic wastewater flows,Greece,92.65101
A37BDD6WSH_DOMESTIC_WASTE_SAFELY_TREATED,WSH_DOMESTIC_WASTE_SAFELY_TREATED,A37BDD6,WSH_DOMESTIC_WASTE_SAFELY_TREATED,2020,YEAR,348,COUNTRY,PUBLISHED,Safely treated domestic wastewater flows,Hungary,89.56422
A37BDD6WSH_DOMESTIC_WASTE_SAFELY_TREATED,WSH_DOMESTIC_WASTE_SAFELY_TREATED,A37BDD6,WSH_DOMESTIC_WASTE_SAFELY_TREATED,2020,YEAR,352,COUNTRY,PUBLISHED,Safely treated domestic wastewater flows,Iceland,73.46891
A37BDD6WSH_DOMESTIC_WASTE_SAFELY_TREATED,WSH_DOMESTIC_WASTE_SAFELY_TREATED,A37BDD6,WSH_DOMESTIC_WASTE_SAFELY_TREATED,2020,YEAR,356,COUNTRY,PUBLISHED,Safely treated domestic wastewater flows,India,26.55772
A37BDD6WSH_DOMESTIC_WASTE_SAFELY_TREATED,WSH_DOMESTIC_WASTE_SAFELY_TREATED,A37BDD6,WSH_DOMESTIC_WASTE_SAFELY_TREATED,2020,YEAR,364,COUNTRY,PUBLISHED,Safely treated domestic wastewater flows,Iran (Islamic Republic of),22.07181
A37BDD6WSH_DOMESTIC_WASTE_SAFELY_TREATED,WSH_DOMESTIC_WASTE_SAFELY_TREATED,A37BDD6,WSH_DOMESTIC_WASTE_SAFELY_TREATED,2020,YEAR,368,COUNTRY,PUBLISHED,Safely treated domestic wastewater flows,Iraq,37.08783
A37BDD6WSH_DOMESTIC_WASTE_SAFELY_TREATED,WSH_DOMESTIC_WASTE_SAFELY_TREATED,A37BDD6,WSH_DOMESTIC_WASTE_SAFELY_TREATED,2020,YEAR,372,COUNTRY,PUBLISHED,Safely treated domestic wastewater flows,Ireland,83.41705
A37BDD6WSH_DOMESTIC_WASTE_SAFELY_TREATED,WSH_DOMESTIC_WASTE_SAFELY_TREATED,A37BDD6,WSH_DOMESTIC_WASTE_SAFELY_TREATED,2020,YEAR,376,COUNTRY,PUBLISHED,Safely treated domestic wastewater flows,Israel,93.09497
A37BDD6WSH_DOMESTIC_WASTE_SAFELY_TREATED,WSH_DOMESTIC_WASTE_SAFELY_TREATED,A37BDD6,WSH_DOMESTIC_WASTE_SAFELY_TREATED,2020,YEAR,380,COUNTRY,PUBLISHED,Safely treated domestic wastewater flows,Italy,94.74056
A37BDD6WSH_DOMESTIC_WASTE_SAFELY_TREATED,WSH_DOMESTIC_WASTE_SAFELY_TREATED,A37BDD6,WSH_DOMESTIC_WASTE_SAFELY_TREATED,2020,YEAR,392,COUNTRY,PUBLISHED,Safely treated domestic wastewater flows,Japan,97.81722
A37BDD6WSH_DOMESTIC_WASTE_SAFELY_TREATED,WSH_DOMESTIC_WASTE_SAFELY_TREATED,A37BDD6,WSH_DOMESTIC_WASTE_SAFELY_TREATED,2020,YEAR,398,COUNTRY,PUBLISHED,Safely treated domestic wastewater flows,Kazakhstan,35.66982
A37BDD6WSH_DOMESTIC_WASTE_SAFELY_TREATED,WSH_DOMESTIC_WASTE_SAFELY_TREATED,A37BDD6,WSH_DOMESTIC_WASTE_SAFELY_TREATED,2020,YEAR,400,COUNTRY,PUBLISHED,Safely treated domestic wastewater flows,Jordan,81.99641
A37BDD6WSH_DOMESTIC_WASTE_SAFELY_TREATED,WSH_DOMESTIC_WASTE_SAFELY_TREATED,A37BDD6,WSH_DOMESTIC_WASTE_SAFELY_TREATED,2020,YEAR,410,COUNTRY,PUBLISHED,Safely treated domestic wastewater flows,Republic of Korea,99.52509
A37BDD6WSH_DOMESTIC_WASTE_SAFELY_TREATED,WSH_DOMESTIC_WASTE_SAFELY_TREATED,A37BDD6,WSH_DOMESTIC_WASTE_SAFELY_TREATED,2020,YEAR,414,COUNTRY,PUBLISHED,Safely treated domestic wastewater flows,Kuwait,84.7
A37BDD6WSH_DOMESTIC_WASTE_SAFELY_TREATED,WSH_DOMESTIC_WASTE_SAFELY_TREATED,A37BDD6,WSH_DOMESTIC_WASTE_SAFELY_TREATED,2020,YEAR,417,COUNTRY,PUBLISHED,Safely treated domestic wastewater flows,Kyrgyzstan,18.89341
A37BDD6WSH_DOMESTIC_WASTE_SAFELY_TREATED,WSH_DOMESTIC_WASTE_SAFELY_TREATED,A37BDD6,WSH_DOMESTIC_WASTE_SAFELY_TREATED,2020,YEAR,418,COUNTRY,PUBLISHED,Safely treated domestic wastewater flows,Lao People's Democratic Republic,10.09606
A37BDD6WSH_DOMESTIC_WASTE_SAFELY_TREATED,WSH_DOMESTIC_WASTE_SAFELY_TREATED,A37BDD6,WSH_DOMESTIC_WASTE_SAFELY_TREATED,2020,YEAR,419,REGION,PUBLISHED,Safely treated domestic wastewater flows,Latin America and the Caribbean,40.84037
A37BDD6WSH_DOMESTIC_WASTE_SAFELY_TREATED,WSH_DOMESTIC_WASTE_SAFELY_TREATED,A37BDD6,WSH_DOMESTIC_WASTE_SAFELY_TREATED,2020,YEAR,428,COUNTRY,PUBLISHED,Safely treated domestic wastewater flows,Latvia,93.14523
A37BDD6WSH_DOMESTIC_WASTE_SAFELY_TREATED,WSH_DOMESTIC_WASTE_SAFELY_TREATED,A37BDD6,WSH_DOMESTIC_WASTE_SAFELY_TREATED,2020,YEAR,432,CLASSIFICATION,PUBLISHED,Safely treated domestic wastewater flows,Landlocked developing countries,26.87271
A37BDD6WSH_DOMESTIC_WASTE_SAFELY_TREATED,WSH_DOMESTIC_WASTE_SAFELY_TREATED,A37BDD6,WSH_DOMESTIC_WASTE_SAFELY_TREATED,2020,YEAR,434,COUNTRY,PUBLISHED,Safely treated domestic wastewater flows,Libya,16.63242
A37BDD6WSH_DOMESTIC_WASTE_SAFELY_TREATED,WSH_DOMESTIC_WASTE_SAFELY_TREATED,A37BDD6,WSH_DOMESTIC_WASTE_SAFELY_TREATED,2020,YEAR,1,GLOBAL,PUBLISHED,Safely treated domestic wastewater flows,World,55.50296
A37BDD6WSH_DOMESTIC_WASTE_SAFELY_TREATED,WSH_DOMESTIC_WASTE_SAFELY_TREATED,A37BDD6,WSH_DOMESTIC_WASTE_SAFELY_TREATED,2020,YEAR,8,COUNTRY,PUBLISHED,Safely treated domestic wastewater flows,Albania,13.35422
A37BDD6WSH_DOMESTIC_WASTE_SAFELY_TREATED,WSH_DOMESTIC_WASTE_SAFELY_TREATED,A37BDD6,WSH_DOMESTIC_WASTE_SAFELY_TREATED,2020,YEAR,9,REGION,PUBLISHED,Safely treated domestic wastewater flows,Oceania,77.70924
A37BDD6WSH_DOMESTIC_WASTE_SAFELY_TREATED,WSH_DOMESTIC_WASTE_SAFELY_TREATED,A37BDD6,WSH_DOMESTIC_WASTE_SAFELY_TREATED,2020,YEAR,12,COUNTRY,PUBLISHED,Safely treated domestic wastewater flows,Algeria,76.16699
A37BDD6WSH_DOMESTIC_WASTE_SAFELY_TREATED,WSH_DOMESTIC_WASTE_SAFELY_TREATED,A37BDD6,WSH_DOMESTIC_WASTE_SAFELY_TREATED,2020,YEAR,15,REGION,PUBLISHED,Safely treated domestic wastewater flows,Northern Africa,47.96028
A37BDD6WSH_DOMESTIC_WASTE_SAFELY_TREATED,WSH_DOMESTIC_WASTE_SAFELY_TREATED,A37BDD6,WSH_DOMESTIC_WASTE_SAFELY_TREATED,2020,YEAR,20,COUNTRY,PUBLISHED,Safely treated domestic wastewater flows,Andorra,100.0
A37BDD6WSH_DOMESTIC_WASTE_SAFELY_TREATED,WSH_DOMESTIC_WASTE_SAFELY_TREATED,A37BDD6,WSH_DOMESTIC_WASTE_SAFELY_TREATED,2020,YEAR,21,REGION,PUBLISHED,Safely treated domestic wastewater flows,Northern America,89.62537
A37BDD6WSH_DOMESTIC_WASTE_SAFELY_TREATED,WSH_DOMESTIC_WASTE_SAFELY_TREATED,A37BDD6,WSH_DOMESTIC_WASTE_SAFELY_TREATED,2020,YEAR,30,REGION,PUBLISHED,Safely treated domestic wastewater flows,Eastern Asia,70.19569
A37BDD6WSH_DOMESTIC_WASTE_SAFELY_TREATED,WSH_DOMESTIC_WASTE_SAFELY_TREATED,A37BDD6,WSH_DOMESTIC_WASTE_SAFELY_TREATED,2020,YEAR,31,COUNTRY,PUBLISHED,Safely treated domestic wastewater flows,Azerbaijan,57.39653
A37BDD6WSH_DOMESTIC_WASTE_SAFELY_TREATED,WSH_DOMESTIC_WASTE_SAFELY_TREATED,A37BDD6,WSH_DOMESTIC_WASTE_SAFELY_TREATED,2020,YEAR,32,COUNTRY,PUBLISHED,Safely treated domestic wastewater flows,Argentina,36.48388
A37BDD6WSH_DOMESTIC_WASTE_SAFELY_TREATED,WSH_DOMESTIC_WASTE_SAFELY_TREATED,A37BDD6,WSH_DOMESTIC_WASTE_SAFELY_TREATED,2020,YEAR,34,REGION,PUBLISHED,Safely treated domestic wastewater flows,Southern Asia,25.21818
A37BDD6WSH_DOMESTIC_WASTE_SAFELY_TREATED,WSH_DOMESTIC_WASTE_SAFELY_TREATED,A37BDD6,WSH_DOMESTIC_WASTE_SAFELY_TREATED,2020,YEAR,36,COUNTRY,PUBLISHED,Safely treated domestic wastewater flows,Australia,76.1718
A37BDD6WSH_DOMESTIC_WASTE_SAFELY_TREATED,WSH_DOMESTIC_WASTE_SAFELY_TREATED,A37BDD6,WSH_DOMESTIC_WASTE_SAFELY_TREATED,2020,YEAR,40,COUNTRY,PUBLISHED,Safely treated domestic wastewater flows,Austria,98.59576
A37BDD6WSH_DOMESTIC_WASTE_SAFELY_TREATED,WSH_DOMESTIC_WASTE_SAFELY_TREATED,A37BDD6,WSH_DOMESTIC_WASTE_SAFELY_TREATED,2020,YEAR,48,COUNTRY,PUBLISHED,Safely treated domestic wastewater flows,Bahrain,95.62908
A37BDD6WSH_DOMESTIC_WASTE_SAFELY_TREATED,WSH_DOMESTIC_WASTE_SAFELY_TREATED,A37BDD6,WSH_DOMESTIC_WASTE_SAFELY_TREATED,2020,YEAR,50,COUNTRY,PUBLISHED,Safely treated domestic wastewater flows,Bangladesh,16.01109
A37BDD6WSH_DOMESTIC_WASTE_SAFELY_TREATED,WSH_DOMESTIC_WASTE_SAFELY_TREATED,A37BDD6,WSH_DOMESTIC_WASTE_SAFELY_TREATED,2020,YEAR,51,COUNTRY,PUBLISHED,Safely treated domestic wastewater flows,Armenia,40.08308
A37BDD6WSH_DOMESTIC_WASTE_SAFELY_TREATED,WSH_DOMESTIC_WASTE_SAFELY_TREATED,A37BDD6,WSH_DOMESTIC_WASTE_SAFELY_TREATED,2020,YEAR,53,REGION,PUBLISHED,Safely treated domestic wastewater flows,Australia and New Zealand,78.83994
A37BDD6WSH_DOMESTIC_WASTE_SAFELY_TREATED,WSH_DOMESTIC_WASTE_SAFELY_TREATED,A37BDD6,WSH_DOMESTIC_WASTE_SAFELY_TREATED,2020,YEAR,56,COUNTRY,PUBLISHED,Safely treated domestic wastewater flows,Belgium,91.7866
A37BDD6WSH_DOMESTIC_WASTE_SAFELY_TREATED,WSH_DOMESTIC_WASTE_SAFELY_TREATED,A37BDD6,WSH_DOMESTIC_WASTE_SAFELY_TREATED,2024,YEAR,608,COUNTRY,PUBLISHED,Safely treated domestic wastewater flows,Philippines,68.04774475
A37BDD6WSH_DOMESTIC_WASTE_SAFELY_TREATED,WSH_DOMESTIC_WASTE_SAFELY_TREATED,A37BDD6,WSH_DOMESTIC_WASTE_SAFELY_TREATED,2024,YEAR,616,COUNTRY,PUBLISHED,Safely treated domestic wastewater flows,Poland,79.25460052
A37BDD6WSH_DOMESTIC_WASTE_SAFELY_TREATED,WSH_DOMESTIC_WASTE_SAFELY_TREATED,A37BDD6,WSH_DOMESTIC_WASTE_SAFELY_TREATED,2024,YEAR,620,COUNTRY,PUBLISHED,Safely treated domestic wastewater flows,Portugal,85.33273315
A37BDD6WSH_DOMESTIC_WASTE_SAFELY_TREATED,WSH_DOMESTIC_WASTE_SAFELY_TREATED,A37BDD6,WSH_DOMESTIC_WASTE_SAFELY_TREATED,2024,YEAR,624,COUNTRY,PUBLISHED,Safely treated domestic wastewater flows,Guinea-Bissau,20.00116348
A37BDD6WSH_DOMESTIC_WASTE_SAFELY_TREATED,WSH_DOMESTIC_WASTE_SAFELY_TREATED,A37BDD6,WSH_DOMESTIC_WASTE_SAFELY_TREATED,2024,YEAR,630,"ORGANIZED, UNINCORPORATED TERRITORY",PUBLISHED,Safely treated domestic wastewater flows,Puerto Rico,32.50915909
A37BDD6WSH_DOMESTIC_WASTE_SAFELY_TREATED,WSH_DOMESTIC_WASTE_SAFELY_TREATED,A37BDD6,WSH_DOMESTIC_WASTE_SAFELY_TREATED,2024,YEAR,634,COUNTRY,PUBLISHED,Safely treated domestic wastewater flows,Qatar,99.94572449
A37BDD6WSH_DOMESTIC_WASTE_SAFELY_TREATED,WSH_DOMESTIC_WASTE_SAFELY_TREATED,A37BDD6,WSH_DOMESTIC_WASTE_SAFELY_TREATED,2024,YEAR,638,OVERSEAS DEPARTMENT,PUBLISHED,Safely treated domestic wastewater flows,Réunion,74.89870453
A37BDD6WSH_DOMESTIC_WASTE_SAFELY_TREATED,WSH_DOMESTIC_WASTE_SAFELY_TREATED,A37BDD6,WSH_DOMESTIC_WASTE_SAFELY_TREATED,2024,YEAR,642,COUNTRY,PUBLISHED,Safely treated domestic wastewater flows,Romania,30.68273735
A37BDD6WSH_DOMESTIC_WASTE_SAFELY_TREATED,WSH_DOMESTIC_WASTE_SAFELY_TREATED,A37BDD6,WSH_DOMESTIC_WASTE_SAFELY_TREATED,2024,YEAR,643,COUNTRY,PUBLISHED,Safely treated domestic wastewater flows,Russian Federation,21.4458046
A37BDD6WSH_DOMESTIC_WASTE_SAFELY_TREATED,WSH_DOMESTIC_WASTE_SAFELY_TREATED,A37BDD6,WSH_DOMESTIC_WASTE_SAFELY_TREATED,2024,YEAR,674,COUNTRY,PUBLISHED,Safely treated domestic wastewater flows,San Marino,90.19249725
A37BDD6WSH_DOMESTIC_WASTE_SAFELY_TREATED,WSH_DOMESTIC_WASTE_SAFELY_TREATED,A37BDD6,WSH_DOMESTIC_WASTE_SAFELY_TREATED,2024,YEAR,682,COUNTRY,PUBLISHED,Safely treated domestic wastewater flows,Saudi Arabia,58.43117523
A37BDD6WSH_DOMESTIC_WASTE_SAFELY_TREATED,WSH_DOMESTIC_WASTE_SAFELY_TREATED,A37BDD6,WSH_DOMESTIC_WASTE_SAFELY_TREATED,2024,YEAR,686,COUNTRY,PUBLISHED,Safely treated domestic wastewater flows,Senegal,17.21923828
A37BDD6WSH_DOMESTIC_WASTE_SAFELY_TREATED,WSH_DOMESTIC_WASTE_SAFELY_TREATED,A37BDD6,WSH_DOMESTIC_WASTE_SAFELY_TREATED,2024,YEAR,688,COUNTRY,PUBLISHED,Safely treated domestic wastewater flows,Serbia,34.02871704
A37BDD6WSH_DOMESTIC_WASTE_SAFELY_TREATED,WSH_DOMESTIC_WASTE_SAFELY_TREATED,A37BDD6,WSH_DOMESTIC_WASTE_SAFELY_TREATED,2024,YEAR,694,COUNTRY,PUBLISHED,Safely treated domestic wastewater flows,Sierra Leone,16.44782448
A37BDD6WSH_DOMESTIC_WASTE_SAFELY_TREATED,WSH_DOMESTIC_WASTE_SAFELY_TREATED,A37BDD6,WSH_DOMESTIC_WASTE_SAFELY_TREATED,2024,YEAR,702,COUNTRY,PUBLISHED,Safely treated domestic wastewater flows,Singapore,100.0
